age,gender,region_category,membership_category,joining_date,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,recency,avg_time_spent,monetary,frequency,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,tenure_months,visit_hour,login_spend_ratio,login_transaction_ratio,user_id,churn_risk_score
38.0,F,Town,Premium Membership,2025-04-15,No,Without Offers,Smartphone,Wi-Fi,10.0,161.85,94446.12,5.0,761.37,No,Yes,Yes,No Information Available,Reasonable Price,-11,4,32.37,5.294023724849682e-05,a3ce8f424ab54f5f,
61.0,F,Town,Gold Membership,2025-04-15,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,18.0,523.93,93083.32,18.0,730.76,Yes,Yes,Yes,Solved in Follow-up,Products always in Stock,-11,20,29.10722222222222,0.0001933751396061077,937d0b7c2c97990c,
17.0,M,City,Gold Membership,2025-04-15,Yes,Without Offers,Desktop,Fiber_Optic,6.0,589.13,35121.34,18.0,729.83,Yes,No,No,Not Applicable,Poor Product Quality,-11,20,32.72944444444445,0.0005125089190788279,813ab59e0a92f14c,
17.0,F,Village,Gold Membership,2025-04-15,No,Without Offers,Desktop,Fiber_Optic,15.000000000000007,0.0,2666.6500000000015,1.0,826.54,Yes,No,Yes,Solved in Follow-up,Products always in Stock,-11,15,0.0,0.00037500234376464835,8645cf4494511163,
57.0,F,City,Basic Membership,2025-04-15,Yes,Without Offers,Desktop,Wi-Fi,10.0,33.129999999999995,36433.26,24.0,658.84,Yes,No,No,Not Applicable,Poor Product Quality,-11,3,1.3804166666666664,0.0006587387458602387,9d40af7222a3be47,
10.0,M,Village,Basic Membership,2025-04-15,Yes,Without Offers,Smartphone,Mobile_Data,17.0,103.55000000000001,35141.37,26.0,956.8708683384308,Yes,No,Yes,Unsolved,No reason specified,-11,7,3.982692307692308,0.0007398687074522136,9cc44ef9dc179a26,
32.0,M,City,Premium Membership,2025-04-15,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,16.0,33.68000000000001,1936.5699999999997,19.0,787.33,No,Yes,Yes,Solved,Poor Product Quality,-11,17,1.7726315789473688,0.009811160970168908,80202afc42e18e63,
17.0,M,City,Gold Membership,2025-04-15,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,-999.0,649.75,60179.18,19.0,797.26,Yes,Yes,Yes,Unsolved,Reasonable Price,-11,13,34.19736842105263,0.00031572381012835336,944551ff6ce2b8c6,
62.0,M,Village,Silver Membership,2025-04-15,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,11.0,65.12,12347.400000000001,0.0,673.47,No,Yes,No,Not Applicable,Too many ads,-11,17,0.0,0.0,aa279627c08caaad,
60.0,M,Town,Premium Membership,2025-04-15,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,9.0,91.64000000000001,32468.72,29.0,758.66,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,-11,22,3.1600000000000006,0.0008931673315116826,98c42ddbcbe9a3eb,
43.0,F,City,Silver Membership,2025-04-15,No,Without Offers,Desktop,Wi-Fi,6.0,41.99000000000001,31514.72,18.0,715.34,No,Yes,No,Not Applicable,No reason specified,-11,15,2.3327777777777783,0.0005711616666751283,b3baebdc18b92647,
64.0,M,Town,Premium Membership,2025-04-15,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,12.000000000000007,0.0,59105.37,16.0,805.15,Yes,No,Yes,Unsolved,Quality Customer Care,-11,17,0.0,0.00027070298350217586,99e7b420c620a3f8,
64.0,F,City,Platinum Membership,2025-04-15,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,14.0,103.98000000000002,16085.32,24.0,787.54,No,Yes,No,Not Applicable,Poor Website,-11,22,4.3325000000000005,0.0014920436770919075,93c9e32d35358569,
16.0,M,City,No Membership,2025-04-15,Yes,Without Offers,Smartphone,Wi-Fi,9.0,672.83,9792.669999999998,16.0,1251.3405903442872,Yes,Yes,Yes,No Information Available,Poor Product Quality,-11,17,42.051875,0.0016338751331352944,a7f6b817fed274fd,
18.0,F,Town,Basic Membership,2025-04-15,Yes,Without Offers,Desktop,Fiber_Optic,2.0,517.07,46754.75,0.0,504.1,Yes,No,Yes,Solved in Follow-up,Poor Website,-11,2,0.0,0.0,9cc9f69e3f3d880a,
63.0,M,City,Premium Membership,2025-04-15,No,Credit/Debit Card Offers,Desktop,Mobile_Data,15.000000000000007,97.16,77266.27,0.0,753.46,Yes,No,Yes,Solved,Products always in Stock,-11,23,0.0,0.0,a58f28a6ec2f9b0d,
26.0,M,Town,Premium Membership,2025-04-15,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,1.0,1664.6649915539151,62540.92,1.0,783.42,Yes,No,No,Not Applicable,Products always in Stock,-11,10,1664.6649915539151,1.5989531334044974e-05,8a8569b7c849ec2c,
49.0,F,Town,No Membership,2025-04-15,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,6.0,155.65999999999997,28036.35,15.0,680.1,Yes,No,No,Not Applicable,Poor Product Quality,-11,17,10.37733333333333,0.0005350197154765153,9f61912d735c0662,
32.0,F,City,Basic Membership,2025-04-15,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,15.000000000000007,1099.7800000000002,37353.2,24.0,359.17431140585234,No,Yes,No,Not Applicable,Poor Product Quality,-11,23,45.82416666666668,0.000642515232965315,bd96b69b370375a9,
16.0,M,Town,Gold Membership,2025-04-15,No,Without Offers,Smartphone,Mobile_Data,12.000000000000007,55.889999999999986,41873.05,0.0,0.0,Yes,No,Yes,No Information Available,No reason specified,-11,21,0.0,0.0,8e98b21fffe47189,
41.0,M,Town,Premium Membership,2025-04-15,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,12.000000000000007,165.19,40278.06,17.0,1047.4606080596184,Yes,No,No,Not Applicable,Poor Customer Service,-11,13,9.717058823529412,0.00042206600814438433,b64d2c53b476e747,
38.0,F,Village,Platinum Membership,2025-04-15,No,Without Offers,Desktop,Fiber_Optic,11.0,34.78999999999999,2983.0600000000013,0.0,778.54,No,Yes,Yes,No Information Available,Too many ads,-11,12,0.0,0.0,9c7a19fc7e4aff9b,
29.0,M,City,Silver Membership,2025-04-15,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,7.0,83.26999999999998,42378.06,0.0,762.75,No,Yes,No,Not Applicable,Products always in Stock,-11,0,0.0,0.0,a4870732a1375728,
47.0,M,Village,Gold Membership,2025-04-15,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,9.0,101.53,15254.150000000001,20.0,761.57,Yes,No,Yes,Unsolved,Too many ads,-11,19,5.0765,0.0013111186136231779,8565b166caf08936,
60.0,M,Town,Premium Membership,2025-04-15,No,Without Offers,Smartphone,Mobile_Data,14.0,140.28,38154.95,24.0,724.58,No,Yes,Yes,No Information Available,Poor Customer Service,-11,9,5.845,0.000629014059774682,b5e8324e087206e0,
38.0,F,Town,No Membership,2025-04-15,No,Credit/Debit Card Offers,Desktop,Wi-Fi,2.0,53.5,45009.05,15.0,630.17,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,-11,1,3.566666666666667,0.00033326630977547847,9350c3b04d5bc018,
57.0,M,City,Basic Membership,2025-04-15,Yes,Without Offers,Smartphone,Mobile_Data,19.0,621.62,40322.35,0.0,1120.5450397433146,Yes,Yes,No,Not Applicable,Poor Product Quality,-11,21,0.0,0.0,ab09a8304f07932e,
62.0,F,City,Gold Membership,2025-04-15,No,Without Offers,Desktop,Mobile_Data,-999.0,125.25999999999999,43468.25,9.0,841.54,Yes,No,Yes,No Information Available,Quality Customer Care,-11,18,13.917777777777777,0.0002070476727266453,9d5ba976ddf3afe0,
22.0,M,Town,Gold Membership,2025-04-15,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,4.0,983.48,17508.04,5.0,754.92,Yes,Yes,No,Not Applicable,Poor Website,-11,10,196.696,0.0002855830806875013,bcc828a736a26959,
51.0,F,Town,Silver Membership,2025-04-15,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,18.0,391.06,42848.68,5.0,720.55,Yes,Yes,No,Not Applicable,Poor Website,-11,16,78.212,0.00011668970899453612,a199194b8ea7949a,
33.0,M,City,Gold Membership,2025-04-15,Yes,Without Offers,Smartphone,Fiber_Optic,12.000000000000007,223.5,29040.92,19.0,625.41,No,Yes,Yes,No Information Available,Too many ads,-11,1,11.763157894736842,0.0006542492455473174,8ad339c807925698,
54.0,F,Village,Basic Membership,2025-04-15,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,11.0,41.610000000000014,4024.8200000000033,15.0,635.64,No,Yes,No,Not Applicable,No reason specified,-11,5,2.774000000000001,0.003726874742224494,8400bce45e9394b6,
34.0,F,Town,Basic Membership,2025-04-15,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,6.0,584.3,26190.25,13.0,0.0,Yes,No,Yes,Solved in Follow-up,Too many ads,-11,8,44.94615384615384,0.0004963679231775183,966c863ace84d775,
59.0,M,City,No Membership,2025-04-15,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,6.0,160.56,36238.87,19.0,648.73,Yes,No,No,Not Applicable,No reason specified,-11,7,8.450526315789475,0.0005242989088787812,bb5859f344a52f23,
38.0,M,City,Basic Membership,2025-04-15,No,Without Offers,Smartphone,Fiber_Optic,-999.0,536.57,14232.760000000002,0.0,600.93,Yes,No,Yes,Solved,Too many ads,-11,17,0.0,0.0,96482a3822ac1543,
22.0,F,Town,No Membership,2025-04-15,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,14.0,121.51999999999998,39331.17,19.0,663.54,Yes,No,Yes,Solved,Poor Customer Service,-11,6,6.39578947368421,0.0004830774167155465,9f035236475f2c30,
14.0,F,Village,Basic Membership,2025-04-15,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,19.0,60.400000000000006,4976.689999999999,25.0,557.85,Yes,No,Yes,No Information Available,No reason specified,-11,19,2.4160000000000004,0.005023419180218178,908a453be6698507,
55.0,M,City,No Membership,2025-04-15,Yes,Without Offers,Smartphone,Wi-Fi,12.000000000000007,161.41,29076.23,25.0,698.77,Yes,No,Yes,Unsolved,Poor Website,-11,4,6.4563999999999995,0.0008598088541740109,a32c29612b72e6a4,
18.0,M,Town,No Membership,2025-04-15,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,12.000000000000007,197.21,3708.91,12.0,0.0,No,Yes,No,Not Applicable,No reason specified,-11,22,16.434166666666666,0.003235451925228706,801a8598c3547176,
56.0,M,Town,Basic Membership,2025-04-15,Yes,Without Offers,Smartphone,Fiber_Optic,-999.0,31.159999999999997,43356.04,25.0,719.22,Yes,No,No,Not Applicable,Too many ads,-11,23,1.2464,0.0005766209275570371,8872ca6aafdb0536,
62.0,M,Village,Platinum Membership,2025-04-15,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,20.0,146.9,27812.87,0.0,737.96,No,Yes,No,Not Applicable,No reason specified,-11,5,0.0,0.0,9d860d3913e99d2b,
48.0,F,City,No Membership,2025-04-15,Yes,Without Offers,Desktop,Wi-Fi,17.0,258.79,19994.189999999995,15.0,653.34,Yes,No,No,Not Applicable,No reason specified,-11,22,17.252666666666666,0.0007502179383110795,8dec7872f8d0c1e0,
53.0,F,City,No Membership,2025-04-15,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,13.0,49.400000000000006,44778.21,12.0,694.24,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,-11,8,4.116666666666667,0.000267987487664201,a00a02747cfa0a0a,
60.0,F,City,Silver Membership,2025-04-15,Yes,Without Offers,Both,Fiber_Optic,4.0,522.61,89892.25,0.0,731.22,No,Yes,No,Not Applicable,Reasonable Price,-11,20,0.0,0.0,8890906ab21d8b3b,
13.0,M,City,Premium Membership,2025-04-15,Yes,Credit/Debit Card Offers,Both,Fiber_Optic,1.0,464.31,36842.38,26.0,719.32,Yes,No,No,Not Applicable,Poor Product Quality,-11,3,17.858076923076922,0.0007057090231412846,bd4947a45b82024b,
63.0,M,City,Basic Membership,2025-04-15,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,10.0,233.98,45588.48,18.0,661.19,Yes,Yes,Yes,Solved in Follow-up,No reason specified,-11,3,12.998888888888889,0.00039483659029649595,8baee4657f3b94fc,
18.0,F,City,No Membership,2025-04-15,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,8.0,32.25999999999999,42425.44,18.0,514.89,Yes,No,No,Not Applicable,No reason specified,-11,16,1.7922222222222217,0.0004242737376442059,ac2147ace58930c3,
49.0,F,Town,Basic Membership,2025-04-15,No,Credit/Debit Card Offers,Desktop,Wi-Fi,13.0,31.210000000000008,30024.97,7.0,417.1182821568868,Yes,No,No,Not Applicable,Poor Customer Service,-11,11,4.45857142857143,0.00023313928373617024,ba317117f28fca30,
40.0,M,City,Gold Membership,2025-04-15,No,Credit/Debit Card Offers,Desktop,Mobile_Data,13.0,0.0,25525.3,15.0,759.85,No,Yes,Yes,Solved,Quality Customer Care,-11,11,0.0,0.0005876522509040051,aa3c504125019ff9,
58.0,M,Town,Silver Membership,2025-04-15,Yes,Without Offers,Desktop,Fiber_Optic,18.0,0.0,25742.45,15.0,722.3,Yes,No,No,Not Applicable,Poor Customer Service,-11,17,0.0,0.0005826951203168308,ae884d710ff9c373,
18.0,F,Town,No Membership,2025-04-15,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,17.0,0.0,3969.1899999999987,19.0,625.13,Yes,No,Yes,Solved in Follow-up,No reason specified,-11,22,0.0,0.004786870872898502,9b6ed8dd9d9bde51,
55.0,M,Town,Premium Membership,2025-04-15,No,Without Offers,Smartphone,Fiber_Optic,14.0,183.28,29238.04,27.0,0.0,Yes,No,Yes,Solved in Follow-up,No reason specified,-11,14,6.7881481481481485,0.0009234545133668331,9744edd0116c7046,
46.0,M,City,Silver Membership,2025-04-15,No,Credit/Debit Card Offers,Both,Mobile_Data,3.0,462.79,37936.21,6.0,729.8,Yes,Yes,No,Not Applicable,Poor Website,-11,11,77.13166666666667,0.00015816023793626196,88f807f2f1de49d8,
31.0,F,Town,Premium Membership,2025-04-15,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,5.0,75.16000000000003,24144.99,0.0,746.09,Yes,No,No,Not Applicable,Poor Website,-11,3,0.0,0.0,a53f975cd448ab93,
44.0,M,City,Gold Membership,2025-04-15,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,21.0,878.6169435301393,878.1399999999994,20.0,658.44,No,Yes,Yes,Unsolved,Poor Website,-11,18,43.930847176506965,0.02277541166556587,95735aa3cef92309,
42.0,M,Town,Basic Membership,2025-04-15,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,9.0,427.49,49606.14,23.0,933.3194126851636,Yes,No,Yes,Unsolved,Poor Website,-11,17,18.586521739130436,0.0004636522817538313,a266fc8416d1c5ef,
20.0,M,Town,No Membership,2025-04-15,No,Without Offers,Desktop,Fiber_Optic,10.0,268.46,1521.9699999999975,21.0,650.99,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,-11,9,12.783809523809524,0.01379790666044668,9714299489eda759,
17.0,M,Town,Premium Membership,2025-04-15,No,Credit/Debit Card Offers,Desktop,Mobile_Data,3.0,45.140000000000015,4101.189999999999,17.0,950.7231263530005,No,Yes,Yes,Solved,Poor Product Quality,-11,0,2.6552941176470597,0.004145138362280218,8a0a782d46975eef,
35.0,M,City,Basic Membership,2025-04-15,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,11.0,32.620000000000005,43309.79,0.0,621.25,No,Yes,No,Not Applicable,Poor Product Quality,-11,0,0.0,0.0,95ac22acca5bc3a3,
56.0,M,Village,No Membership,2025-04-15,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,17.0,130.73,32062.44,16.0,633.6,No,Yes,No,Not Applicable,No reason specified,-11,12,8.170625,0.0004990262749809435,a671da91a61c8ed2,
22.0,M,City,Silver Membership,2025-04-15,Yes,Without Offers,Smartphone,Mobile_Data,23.0,67.31,48412.32,10.0,796.61,No,Yes,Yes,Unsolved,Too many ads,-11,19,6.731,0.00020655899159552774,9f288958ede757d5,
27.0,F,City,Silver Membership,2025-04-15,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,25.0,64.41,49797.16,7.0,662.3,No,Yes,No,Not Applicable,Poor Website,-11,0,9.20142857142857,0.00014057026545288926,abbbb1f7364e5318,
64.0,F,Village,Platinum Membership,2025-04-15,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,-999.0,50.97,49055.65,25.0,790.16,Yes,No,Yes,Solved in Follow-up,Poor Website,-11,2,2.0388,0.0005096252929071371,aca7f0a9f4fdb38a,
11.0,M,Town,Basic Membership,2025-04-15,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,12.000000000000007,34.22,1197.0200000000004,18.0,310.2916255365089,No,Yes,Yes,Solved in Follow-up,Too many ads,-11,23,1.901111111111111,0.01503734273445723,a7a3df795b8c39e2,
45.0,M,City,Basic Membership,2025-04-15,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,19.0,201.59,19552.41,28.0,1064.8592149458573,Yes,No,No,Not Applicable,Poor Website,-11,15,7.199642857142857,0.0014320485300789007,801213459643df03,
55.0,M,Village,Silver Membership,2025-04-15,Yes,Without Offers,Desktop,Fiber_Optic,16.0,255.65,7263.919999999998,8.0,331.4690123959703,Yes,Yes,Yes,Solved in Follow-up,Poor Product Quality,-11,20,31.95625,0.0011013337151290215,ba2007b31562c67f,
25.0,M,Town,Silver Membership,2025-04-15,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,12.000000000000007,235.91,11295.080000000002,14.0,788.29,Yes,No,Yes,Solved,Poor Product Quality,-11,17,16.850714285714286,0.0012394777195026505,b266f602cd5288c4,
41.0,M,City,Gold Membership,2025-04-15,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,12.000000000000007,329.44,31164.44,21.0,1011.3267202462451,No,Yes,Yes,Solved in Follow-up,Poor Website,-11,13,15.687619047619048,0.0006738449335203842,8e5d04c1753511ae,
10.0,F,Town,Platinum Membership,2025-04-16,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,15.0,73.91,95250.94,15.0,706.12,Yes,No,Yes,No Information Available,Products always in Stock,-11,3,4.927333333333333,0.00015747876083952556,9089f71589081b99,
50.0,M,Town,Platinum Membership,2025-04-16,Yes,Without Offers,Smartphone,Mobile_Data,19.000000000000004,135.57,27940.63,13.0,786.91,No,Yes,No,Not Applicable,Poor Product Quality,-11,8,10.428461538461537,0.00046527225764057573,896343fff0343679,
49.0,M,Town,Silver Membership,2025-04-16,No,Credit/Debit Card Offers,Desktop,Wi-Fi,13.0,195.59,11295.169999999998,28.0,705.71,No,Yes,Yes,Solved,No reason specified,-11,3,6.985357142857143,0.002478935686669612,b31fbdbe0c1a1ea0,
35.0,M,Town,Gold Membership,2025-04-16,No,Without Offers,Smartphone,Mobile_Data,21.000000000000004,133.86,13347.11,0.0,687.24,No,Yes,Yes,Solved,Poor Website,-11,21,0.0,0.0,894f6f9b7a1c8d05,
34.0,M,Town,Basic Membership,2025-04-16,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,4.0,0.0,21995.09,26.0,636.96,No,Yes,No,Not Applicable,Poor Customer Service,-11,22,0.0,0.0011820820010284114,abeb9bcce1c812c2,
62.0,F,City,No Membership,2025-04-16,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,8.000000000000004,30.319999999999993,49110.99,13.0,605.78,No,Yes,No,Not Applicable,Poor Customer Service,-11,13,2.3323076923076917,0.0002647065351360256,8a7aae8b4be7c158,
12.0,M,Town,Platinum Membership,2025-04-16,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,5.0,805.25,24718.73,19.0,824.39,No,Yes,Yes,Unsolved,User Friendly Website,-11,19,42.38157894736842,0.0007686479038364835,b455dc17deee9662,
18.0,F,City,Basic Membership,2025-04-16,No,Without Offers,Smartphone,Fiber_Optic,21.000000000000004,171.74,32503.55,23.0,600.14,No,Yes,Yes,No Information Available,Poor Customer Service,-11,6,7.466956521739131,0.0007076150143599699,bbc4194f09acefd6,
12.0,F,Town,Silver Membership,2025-04-16,Yes,Gift Vouchers/Coupons,Both,Mobile_Data,13.0,231.99,29521.55,26.0,749.53,Yes,Yes,Yes,No Information Available,Poor Website,-11,20,8.922692307692309,0.0008807125642115675,b29209a420e05605,
49.0,F,City,Gold Membership,2025-04-16,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,11.0,268.88,5509.459999999999,6.0,758.48,Yes,No,Yes,Solved,Poor Website,-11,0,44.81333333333333,0.0010890359490766791,a9f9ce9025cbe435,
30.0,F,Town,Basic Membership,2025-04-16,Yes,Gift Vouchers/Coupons,Both,Fiber_Optic,12.0,620.52,38083.55,8.0,708.03,No,Yes,No,Not Applicable,Poor Customer Service,-11,10,77.565,0.0002100644503991881,a2716672f415ac1a,
26.0,M,City,Platinum Membership,2025-04-16,No,Credit/Debit Card Offers,Both,Mobile_Data,4.0,0.0,48598.45,13.0,0.0,Yes,Yes,No,Not Applicable,Too many ads,-11,1,0.0,0.0002674982432567294,9508b936d4061677,
52.0,M,City,Silver Membership,2025-04-16,No,Without Offers,Smartphone,Wi-Fi,22.000000000000004,68.43,25141.33,27.0,1218.0962081964035,Yes,No,Yes,Unsolved,Poor Product Quality,-11,8,2.5344444444444445,0.0010739288653384685,a354d85463d4b093,
32.0,M,Village,Premium Membership,2025-04-16,No,Gift Vouchers/Coupons,Both,Wi-Fi,16.0,305.81,53190.32,4.0,710.3,Yes,No,Yes,No Information Available,User Friendly Website,-11,5,76.4525,7.520165323314467e-05,be5e777538e2f26e,
12.0,M,Town,Basic Membership,2025-04-16,No,Without Offers,Desktop,Wi-Fi,23.000000000000004,202.17,44675.05,16.0,602.72,Yes,No,No,Not Applicable,No reason specified,-11,6,12.635625,0.0003581417368307366,b3d5490ebf6ca1b4,
23.0,M,Town,Platinum Membership,2025-04-16,Yes,Credit/Debit Card Offers,Both,Fiber_Optic,11.0,611.83,35608.59,20.0,738.05,Yes,Yes,Yes,Unsolved,Poor Product Quality,-11,10,30.591500000000003,0.0005616622281309089,bf5e0d3217493005,
28.0,F,City,No Membership,2025-04-16,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,15.0,64.1,34523.18,13.0,672.46,No,Yes,Yes,No Information Available,No reason specified,-11,4,4.93076923076923,0.00037655859048905694,b7a17f4e35ecbb13,
56.0,M,Town,Platinum Membership,2025-04-16,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,9.999999999999996,92.4,29241.2,6.0,803.54,Yes,No,Yes,Solved in Follow-up,Products always in Stock,-11,23,15.4,0.0002051899374854657,a054ff92fae61b35,
55.0,M,Village,Gold Membership,2025-04-16,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,7.0,33.44999999999999,55018.62,12.0,720.93,Yes,No,No,Not Applicable,Quality Customer Care,-11,11,2.787499999999999,0.00021810797871702343,a735794f32f84b15,
55.0,F,Village,No Membership,2025-04-16,Yes,Without Offers,Desktop,Fiber_Optic,3.0,139.83,21738.050000000003,13.0,0.0,No,Yes,Yes,No Information Available,Poor Product Quality,-11,1,10.756153846153847,0.0005980297220771871,b885cf041fe417f7,
47.0,M,Town,Silver Membership,2025-04-16,No,Without Offers,Smartphone,Fiber_Optic,16.0,104.03,42206.55,0.0,773.84,No,Yes,No,Not Applicable,Poor Customer Service,-11,19,0.0,0.0,bbe7f94afd23db59,
60.0,F,Town,No Membership,2025-04-16,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,-999.0000000000001,212.82,32981.35,21.0,632.3,Yes,No,Yes,Unsolved,Poor Customer Service,-11,9,10.134285714285713,0.0006367234816039974,977240b4a184c6c6,
61.0,M,Town,Gold Membership,2025-04-16,Yes,Without Offers,Desktop,Wi-Fi,17.000000000000004,133.25,48874.78,12.0,460.64684408281465,No,Yes,No,Not Applicable,Poor Product Quality,-11,11,11.104166666666666,0.00024552540185347125,972227608b739512,
41.0,F,Town,Basic Membership,2025-04-16,No,Without Offers,Both,Wi-Fi,5.0,339.32,16935.43,16.0,528.25,Yes,Yes,Yes,No Information Available,Poor Customer Service,-11,16,21.2075,0.0009447649100140947,906cc7d294490a4b,
